"TS","SQL_ID","BUFFER_GETS","DISK_READS","EXECUTIONS","PARSE_CALLS"
2013-08-28 17:00:00,"9y7u0xn6swrnj",14849085,2,606641,6341
2013-08-28 17:00:00,"b1um5awusr3bk",11495602,312,254812,15715
2013-08-28 17:00:00,"btyy6mn9fgmm5",58756537,0,10340,10340
2013-08-28 17:00:00,"c9f4g1t9cz5bv",58424556,572541,1919861,9761
2013-08-28 17:00:00,"cjrrg729xjxs0",19917349,5073,916779,10
2013-08-28 17:00:00,"ddqma9ku89b00",52942770,4745,79955,3892
2013-08-28 17:00:00,"gf9x09u2f9xwn",20356293,17954,841762,10
2013-08-28 17:00:00,"kts18nwzj82hk",12209423,5896,1067,944
2013-08-28 17:00:00,"r15qdw8rj30dz",9963294,0,405028,241331
2013-08-28 17:00:00,"rn7hbx3xgbv0z",18849869,99057,263552,95578
2013-08-28 17:00:00,"sfsg35rcc3zhf",39872280,12627,1856682,9807
2013-08-28 17:00:00,"tff6bbwan4jqq",54819313,0,617,602
2013-08-28 17:00:00,"wmrpbrd8mm88a",45827364,2,515,301
2013-08-28 18:00:00,"0g949bwd9dd6s",21748956,3,900752,767579
2013-08-28 18:00:00,"1zs83zmz44520",13494761,59218,146941,140073
2013-08-28 18:00:00,"72g46f0rypu1v",40800681,43057,16584,4733
2013-08-28 18:00:00,"7gpq48pasy99h",14979406,1,393,165
2013-08-28 18:00:00,"8ahn83nwdmgnk",871369,66737,751,689
2013-08-28 18:00:00,"93n4fsz4m9vfp",15044593,1799,618441,8987
2013-08-28 18:00:00,"9y7u0xn6swrnj",16049758,0,657759,8014
2013-08-28 18:00:00,"b1um5awusr3bk",13557286,665,278344,19326
2013-08-28 18:00:00,"btyy6mn9fgmm5",67479943,0,11878,11878
2013-08-28 18:00:00,"c9f4g1t9cz5bv",60037975,575864,1988840,12687
2013-08-28 18:00:00,"cjrrg729xjxs0",20142815,5877,927364,31
2013-08-28 18:00:00,"ddqma9ku89b00",48794072,6645,77121,4664
2013-08-28 18:00:00,"gf9x09u2f9xwn",20551852,18898,849975,31
2013-08-28 18:00:00,"kts18nwzj82hk",8053592,20175,842,744
2013-08-28 18:00:00,"r15qdw8rj30dz",8977084,4,365004,222577
2013-08-28 18:00:00,"rn7hbx3xgbv0z",20740138,116259,290834,102047
2013-08-28 18:00:00,"sfsg35rcc3zhf",41174846,8391,1937587,12755
2013-08-28 18:00:00,"tff6bbwan4jqq",58705747,0,625,609
2013-08-28 18:00:00,"wmrpbrd8mm88a",47469571,1,505,262
2013-08-28 19:00:00,"0g949bwd9dd6s",24982588,41,1034730,867927
2013-08-28 19:00:00,"1zs83zmz44520",14235899,66197,153703,147198
2013-08-28 19:00:00,"72g46f0rypu1v",34077769,58588,13804,4692
2013-08-28 19:00:00,"7gpq48pasy99h",14545941,38,402,154
2013-08-28 19:00:00,"8ahn83nwdmgnk",192364,2912,732,679
2013-08-28 19:00:00,"93n4fsz4m9vfp",15939965,2548,652978,8704
2013-08-28 19:00:00,"9y7u0xn6swrnj",16742612,10,684307,7556
2013-08-28 19:00:00,"b1um5awusr3bk",13035780,456,291447,18736
2013-08-28 19:00:00,"btyy6mn9fgmm5",73941513,0,13018,13018
2013-08-28 19:00:00,"c9f4g1t9cz5bv",59323739,585437,1968744,11734
2013-08-28 19:00:00,"cjrrg729xjxs0",19846212,11829,913337,0
2013-08-28 19:00:00,"ddqma9ku89b00",40108586,7588,74970,4942
2013-08-28 19:00:00,"gf9x09u2f9xwn",20268216,27087,838271,0
2013-08-28 19:00:00,"kts18nwzj82hk",9924369,43150,911,801
2013-08-28 19:00:00,"r15qdw8rj30dz",10434837,109,424651,246749
2013-08-28 19:00:00,"rn7hbx3xgbv0z",21478579,128760,301962,106297
2013-08-28 19:00:00,"sfsg35rcc3zhf",41741203,14557,1918402,11762
2013-08-28 19:00:00,"tff6bbwan4jqq",58653403,1,610,595
2013-08-28 19:00:00,"wmrpbrd8mm88a",48909939,1,510,282
2013-08-28 20:00:00,"0g949bwd9dd6s",24896318,28,1031181,864794
2013-08-28 20:00:00,"1zs83zmz44520",13150312,66467,140776,134991
2013-08-28 20:00:00,"72g46f0rypu1v",34556215,128500,14005,4854
2013-08-28 20:00:00,"7gpq48pasy99h",14779158,4,437,161
2013-08-28 20:00:00,"8ahn83nwdmgnk",771738,66366,726,658
2013-08-28 20:00:00,"93n4fsz4m9vfp",14355854,2797,580489,6928
2013-08-28 20:00:00,"9y7u0xn6swrnj",15509936,67,632438,5884
2013-08-28 20:00:00,"b1um5awusr3bk",11675677,631,233101,14930
2013-08-28 20:00:00,"btyy6mn9fgmm5",70344174,0,12376,12376
2013-08-28 20:00:00,"c9f4g1t9cz5bv",50282545,491965,1690924,9232
2013-08-28 20:00:00,"cjrrg729xjxs0",19583202,20570,900552,0
2013-08-28 20:00:00,"ddqma9ku89b00",40599693,25911,74632,4877
2013-08-28 20:00:00,"g5wp6qf3uu12p",7154442,6,1230,38
2013-08-28 20:00:00,"gf9x09u2f9xwn",20006162,26716,827342,0
2013-08-28 20:00:00,"kts18nwzj82hk",11989778,38772,958,841
2013-08-28 20:00:00,"r15qdw8rj30dz",10423010,61,424752,247402
2013-08-28 20:00:00,"rn7hbx3xgbv0z",19750086,124344,277686,99672
2013-08-28 20:00:00,"sfsg35rcc3zhf",36187461,20496,1643640,9261
2013-08-28 20:00:00,"tff6bbwan4jqq",60145017,0,616,606
2013-08-28 20:00:00,"wmrpbrd8mm88a",50655947,0,520,279
2013-08-28 21:00:00,"0g949bwd9dd6s",23483601,28,972704,812252
2013-08-28 21:00:00,"1zs83zmz44520",12220519,60344,130696,125222
2013-08-28 21:00:00,"72g46f0rypu1v",38255264,97431,15558,4969
2013-08-28 21:00:00,"7gpq48pasy99h",14518768,74,424,179
2013-08-28 21:00:00,"8ahn83nwdmgnk",27744195,1369051,733,684
2013-08-28 21:00:00,"93n4fsz4m9vfp",12869942,2528,522451,7332
2013-08-28 21:00:00,"9y7u0xn6swrnj",14477218,2,590923,6278
2013-08-28 21:00:00,"b1um5awusr3bk",13599792,270,218031,15587
2013-08-28 21:00:00,"btyy6mn9fgmm5",65070350,0,11450,11449
2013-08-28 21:00:00,"c9f4g1t9cz5bv",59105638,533151,2014621,9337
2013-08-28 21:00:00,"cjrrg729xjxs0",19407870,18273,892665,48
2013-08-28 21:00:00,"ddqma9ku89b00",46384766,24121,75812,4787
2013-08-28 21:00:00,"g5wp6qf3uu12p",44083116,14,7778,47
2013-08-28 21:00:00,"gf9x09u2f9xwn",19783178,32516,818213,48
2013-08-28 21:00:00,"kts18nwzj82hk",9542662,15370,881,777
2013-08-28 21:00:00,"r15qdw8rj30dz",9896355,43,403343,238080
2013-08-28 21:00:00,"rn7hbx3xgbv0z",18090707,109477,252578,92244
2013-08-28 21:00:00,"sfsg35rcc3zhf",42778377,20610,1977555,9351
2013-08-28 21:00:00,"tff6bbwan4jqq",64294989,3,632,614
2013-08-28 21:00:00,"wmrpbrd8mm88a",50876003,10,501,264
2013-08-28 22:00:00,"0g949bwd9dd6s",21748815,60,900879,749677
2013-08-28 22:00:00,"1zs83zmz44520",11846127,62726,128170,122813
2013-08-28 22:00:00,"72g46f0rypu1v",36461824,118376,14880,4624
2013-08-28 22:00:00,"7gpq48pasy99h",14888946,4,427,160
2013-08-28 22:00:00,"8ahn83nwdmgnk",37593559,1970544,721,663
2013-08-28 22:00:00,"93n4fsz4m9vfp",13108937,3148,534891,7334
2013-08-28 22:00:00,"9y7u0xn6swrnj",14591072,0,596512,6390
2013-08-28 22:00:00,"b1um5awusr3bk",11962485,788,237533,15264
2013-08-28 22:00:00,"btyy6mn9fgmm5",65672748,0,11556,11556
2013-08-28 22:00:00,"c9f4g1t9cz5bv",55661345,539845,1876921,9616
2013-08-28 22:00:00,"cjrrg729xjxs0",19624614,19131,903162,1
2013-08-28 22:00:00,"ddqma9ku89b00",46482522,27058,75793,4432
2013-08-28 22:00:00,"g5wp6qf3uu12p",45917434,3,7788,46
2013-08-28 22:00:00,"gf9x09u2f9xwn",19985551,42991,826613,1
2013-08-28 22:00:00,"kts18nwzj82hk",6339058,25946,588,514
2013-08-28 22:00:00,"r15qdw8rj30dz",9132270,120,372298,211891
2013-08-28 22:00:00,"rn7hbx3xgbv0z",17931446,112847,251766,87969
2013-08-28 22:00:00,"sfsg35rcc3zhf",38748105,18020,1831265,9633
2013-08-28 22:00:00,"tff6bbwan4jqq",66020753,7,624,609
2013-08-28 22:00:00,"wmrpbrd8mm88a",53561375,4,507,254
2013-08-28 23:00:00,"0g949bwd9dd6s",25248807,38,1045945,867727
2013-08-28 23:00:00,"1zs83zmz44520",12045521,60969,130422,124412
2013-08-28 23:00:00,"72g46f0rypu1v",37340677,101045,15256,4478
2013-08-28 23:00:00,"7gpq48pasy99h",14290938,57,411,158
2013-08-28 23:00:00,"8ahn83nwdmgnk",32534421,1517072,734,666
2013-08-28 23:00:00,"93n4fsz4m9vfp",13402876,3125,546962,8111
2013-08-28 23:00:00,"9y7u0xn6swrnj",14712533,71,602528,7163
2013-08-28 23:00:00,"b1um5awusr3bk",14887628,365,338808,16166
2013-08-28 23:00:00,"btyy6mn9fgmm5",56699291,0,9979,9979
2013-08-28 23:00:00,"c9f4g1t9cz5bv",66348014,685810,2148792,10399
2013-08-28 23:00:00,"cjrrg729xjxs0",19308434,13843,887883,5
2013-08-28 23:00:00,"ddqma9ku89b00",48111390,23986,75953,4167
2013-08-28 23:00:00,"g5wp6qf3uu12p",47377041,0,7786,47
2013-08-28 23:00:00,"gf9x09u2f9xwn",19761643,44239,817344,5
2013-08-28 23:00:00,"kts18nwzj82hk",4496251,49575,432,404
2013-08-28 23:00:00,"r15qdw8rj30dz",10633172,76,432960,244464
2013-08-28 23:00:00,"rn7hbx3xgbv0z",18108984,107771,254656,92346
2013-08-28 23:00:00,"sfsg35rcc3zhf",44988340,17099,2071769,10434
2013-08-28 23:00:00,"tff6bbwan4jqq",68354482,1,627,618
2013-08-28 23:00:00,"wmrpbrd8mm88a",55700034,0,511,278
2013-08-29 00:00:00,"0g949bwd9dd6s",26588413,5,1101465,922750
2013-08-29 00:00:00,"1zs83zmz44520",10497910,49964,113203,106088
2013-08-29 00:00:00,"72g46f0rypu1v",37158760,88450,15135,3997
2013-08-29 00:00:00,"7gpq48pasy99h",15218630,1,424,165
2013-08-29 00:00:00,"8ahn83nwdmgnk",24624426,1797359,714,648
2013-08-29 00:00:00,"93n4fsz4m9vfp",11691862,2121,478405,6015
2013-08-29 00:00:00,"9y7u0xn6swrnj",12809566,47,524043,5256
2013-08-29 00:00:00,"b1um5awusr3bk",13962918,378,345292,11280
2013-08-29 00:00:00,"btyy6mn9fgmm5",48945955,1,8610,8610
2013-08-29 00:00:00,"c9f4g1t9cz5bv",57235465,610852,1847185,7586
2013-08-29 00:00:00,"cjrrg729xjxs0",19070255,12144,876612,36
2013-08-29 00:00:00,"ddqma9ku89b00",38423820,12631,59686,2806
2013-08-29 00:00:00,"g5wp6qf3uu12p",48723996,0,7778,58
2013-08-29 00:00:00,"gf9x09u2f9xwn",19480498,41125,805740,36
2013-08-29 00:00:00,"kts18nwzj82hk",4270820,19784,314,296
2013-08-29 00:00:00,"r15qdw8rj30dz",11124658,19,452659,263142
2013-08-29 00:00:00,"rn7hbx3xgbv0z",15486383,90274,216879,80243
2013-08-29 00:00:00,"sfsg35rcc3zhf",38606019,13991,1761754,7616
2013-08-29 00:00:00,"tff6bbwan4jqq",68592363,1,609,594
2013-08-29 00:00:00,"wmrpbrd8mm88a",57675900,3,512,268
2013-08-29 01:00:00,"0g949bwd9dd6s",27918950,2,1156704,952377
2013-08-29 01:00:00,"1zs83zmz44520",9831874,49229,104985,100636
2013-08-29 01:00:00,"72g46f0rypu1v",37104064,78115,15088,3991
2013-08-29 01:00:00,"7gpq48pasy99h",14822696,10,437,179
2013-08-29 01:00:00,"8ahn83nwdmgnk",21372403,1758913,746,662
2013-08-29 01:00:00,"93n4fsz4m9vfp",11563757,2379,468266,6187
2013-08-29 01:00:00,"9y7u0xn6swrnj",12421786,0,507428,5438
2013-08-29 01:00:00,"b1um5awusr3bk",13705505,1065,310547,11305
2013-08-29 01:00:00,"btyy6mn9fgmm5",48399260,0,8515,8515
2013-08-29 01:00:00,"c9f4g1t9cz5bv",59971234,629677,1925288,7569
2013-08-29 01:00:00,"cjrrg729xjxs0",18371948,9545,844411,16
2013-08-29 01:00:00,"ddqma9ku89b00",45917407,21143,73962,3476
2013-08-29 01:00:00,"g5wp6qf3uu12p",48679030,2,7775,45
2013-08-29 01:00:00,"gf9x09u2f9xwn",18651159,21283,771392,16
2013-08-29 01:00:00,"kts18nwzj82hk",1636311,30990,128,121
2013-08-29 01:00:00,"r15qdw8rj30dz",11651882,7,474983,258727
2013-08-29 01:00:00,"rn7hbx3xgbv0z",14814282,85630,207523,78225
2013-08-29 01:00:00,"sfsg35rcc3zhf",39755385,14632,1848779,7635
2013-08-29 01:00:00,"tff6bbwan4jqq",68428113,1,611,599
2013-08-29 01:00:00,"wmrpbrd8mm88a",57760940,3,515,275
2013-08-29 02:00:00,"0g949bwd9dd6s",23439358,2,971093,815237
2013-08-29 02:00:00,"1zs83zmz44520",8926956,45897,95221,90150
2013-08-29 02:00:00,"72g46f0rypu1v",36527240,53301,14847,3570
2013-08-29 02:00:00,"7gpq48pasy99h",14668233,1,424,182
2013-08-29 02:00:00,"8ahn83nwdmgnk",3252674,436052,736,598
2013-08-29 02:00:00,"93n4fsz4m9vfp",9462112,2151,385876,5769
2013-08-29 02:00:00,"9y7u0xn6swrnj",11457529,0,468204,5021
2013-08-29 02:00:00,"b1um5awusr3bk",15776725,767,308503,10367
2013-08-29 02:00:00,"btyy6mn9fgmm5",50064672,0,8811,8811
2013-08-29 02:00:00,"c9f4g1t9cz5bv",57220402,567882,1845446,6919
2013-08-29 02:00:00,"cjrrg729xjxs0",18058879,8197,830060,12
2013-08-29 02:00:00,"ddqma9ku89b00",43904635,11770,72463,3189
2013-08-29 02:00:00,"g5wp6qf3uu12p",49267881,0,7793,74
2013-08-29 02:00:00,"gf9x09u2f9xwn",18297317,14241,756775,12
2013-08-29 02:00:00,"kts18nwzj82hk",19585769,68041,1469,1071
2013-08-29 02:00:00,"r15qdw8rj30dz",9692555,6,395115,235277
2013-08-29 02:00:00,"rn7hbx3xgbv0z",13283278,75133,183019,67904
2013-08-29 02:00:00,"sfsg35rcc3zhf",38044489,13162,1784957,6987
2013-08-29 02:00:00,"tff6bbwan4jqq",69897009,1,618,604
2013-08-29 02:00:00,"wmrpbrd8mm88a",56839941,1,502,261
2013-08-29 03:00:00,"0g949bwd9dd6s",24895195,3,1031480,868887
2013-08-29 03:00:00,"1zs83zmz44520",10006488,48963,107119,102216
2013-08-29 03:00:00,"72g46f0rypu1v",30150370,27132,12202,3803
2013-08-29 03:00:00,"7gpq48pasy99h",14437481,1038,425,162
2013-08-29 03:00:00,"8ahn83nwdmgnk",179519,229,699,596
2013-08-29 03:00:00,"93n4fsz4m9vfp",11986798,2226,488090,6126
2013-08-29 03:00:00,"9y7u0xn6swrnj",12931047,0,528180,5362
2013-08-29 03:00:00,"b1um5awusr3bk",14051866,342,320226,11225
2013-08-29 03:00:00,"btyy6mn9fgmm5",46591748,0,8200,8200
2013-08-29 03:00:00,"c9f4g1t9cz5bv",56125132,558500,1852631,7543
2013-08-29 03:00:00,"cjrrg729xjxs0",18029917,6585,828502,25
2013-08-29 03:00:00,"ddqma9ku89b00",35258035,4572,71199,3431
2013-08-29 03:00:00,"g5wp6qf3uu12p",49013543,2,7785,54
2013-08-29 03:00:00,"gf9x09u2f9xwn",18233643,17427,754179,25
2013-08-29 03:00:00,"kts18nwzj82hk",22468328,9462,1528,1224
2013-08-29 03:00:00,"r15qdw8rj30dz",10432737,1,425143,252888
2013-08-29 03:00:00,"rn7hbx3xgbv0z",15129524,81652,213121,77445
2013-08-29 03:00:00,"sfsg35rcc3zhf",39423223,15044,1799556,7563
2013-08-29 03:00:00,"tff6bbwan4jqq",68087624,1,606,596
2013-08-29 03:00:00,"wmrpbrd8mm88a",56231540,0,498,267
2013-08-29 04:00:00,"0g949bwd9dd6s",21752112,0,901256,753205
2013-08-29 04:00:00,"1zs83zmz44520",9044194,42275,96574,92292
2013-08-29 04:00:00,"72g46f0rypu1v",31097737,35756,12579,3426
2013-08-29 04:00:00,"7gpq48pasy99h",13999155,8,397,161
2013-08-29 04:00:00,"8ahn83nwdmgnk",182600,428,707,591
2013-08-29 04:00:00,"93n4fsz4m9vfp",9998495,1585,408225,4857
2013-08-29 04:00:00,"9y7u0xn6swrnj",11645174,864,474648,4231
2013-08-29 04:00:00,"b1um5awusr3bk",13055731,509,276723,9126
2013-08-29 04:00:00,"btyy6mn9fgmm5",45256008,0,7963,7963
2013-08-29 04:00:00,"c9f4g1t9cz5bv",49043612,481601,1625546,6040
2013-08-29 04:00:00,"cjrrg729xjxs0",17474613,6412,802905,10
2013-08-29 04:00:00,"ddqma9ku89b00",36265415,6053,70041,3100
2013-08-29 04:00:00,"g5wp6qf3uu12p",48387810,0,7648,46
2013-08-29 04:00:00,"gf9x09u2f9xwn",17668726,18167,730751,10
2013-08-29 04:00:00,"kts18nwzj82hk",9589555,12591,760,587
2013-08-29 04:00:00,"r15qdw8rj30dz",9084523,0,370375,216997
2013-08-29 04:00:00,"rn7hbx3xgbv0z",13576678,74327,189983,67974
2013-08-29 04:00:00,"sfsg35rcc3zhf",34367977,11586,1575601,6058
2013-08-29 04:00:00,"tff6bbwan4jqq",68167036,1,605,592
2013-08-29 04:00:00,"wmrpbrd8mm88a",55530358,2,491,245
2013-08-29 05:00:00,"0g949bwd9dd6s",23637418,1,979373,823017
2013-08-29 05:00:00,"1zs83zmz44520",9835050,46693,104398,99579
2013-08-29 05:00:00,"72g46f0rypu1v",34305046,30246,13892,3639
2013-08-29 05:00:00,"7gpq48pasy99h",16623422,5,421,169
2013-08-29 05:00:00,"8ahn83nwdmgnk",183282,324,707,615
2013-08-29 05:00:00,"93n4fsz4m9vfp",10598468,1955,434568,6434
2013-08-29 05:00:00,"9y7u0xn6swrnj",13051896,6,532238,5519
2013-08-29 05:00:00,"b1um5awusr3bk",14141494,1487,293380,11814
2013-08-29 05:00:00,"btyy6mn9fgmm5",42034395,0,7401,7401
2013-08-29 05:00:00,"c9f4g1t9cz5bv",63838357,611284,2125604,7635
2013-08-29 05:00:00,"cjrrg729xjxs0",18012277,5306,827782,22
2013-08-29 05:00:00,"ddqma9ku89b00",41201096,6101,72494,3183
2013-08-29 05:00:00,"g5wp6qf3uu12p",49582506,5,7786,44
2013-08-29 05:00:00,"gf9x09u2f9xwn",18030335,17613,745727,22
2013-08-29 05:00:00,"kts18nwzj82hk",4728610,2174,500,456
2013-08-29 05:00:00,"r15qdw8rj30dz",9777899,5,398794,233848
2013-08-29 05:00:00,"rn7hbx3xgbv0z",14699352,81601,205114,75633
2013-08-29 05:00:00,"sfsg35rcc3zhf",44541204,11805,2072805,7653
2013-08-29 05:00:00,"tff6bbwan4jqq",69351174,3,608,588
2013-08-29 05:00:00,"wmrpbrd8mm88a",58063136,1,509,271
2013-08-29 06:00:00,"0g949bwd9dd6s",22129298,12,916925,773111
2013-08-29 06:00:00,"1zs83zmz44520",10588063,49057,113544,105916
2013-08-29 06:00:00,"72g46f0rypu1v",30628334,29525,12371,4047
2013-08-29 06:00:00,"7gpq48pasy99h",15064794,20,406,165
2013-08-29 06:00:00,"8ahn83nwdmgnk",190023,578,718,633
2013-08-29 06:00:00,"93n4fsz4m9vfp",11013482,2149,449981,6874
2013-08-29 06:00:00,"9y7u0xn6swrnj",12753077,11,520470,5988
2013-08-29 06:00:00,"b1um5awusr3bk",15708608,537,310235,13681
2013-08-29 06:00:00,"btyy6mn9fgmm5",58142978,0,10231,10231
2013-08-29 06:00:00,"c9f4g1t9cz5bv",68869748,649313,2279594,8434
2013-08-29 06:00:00,"cjrrg729xjxs0",18043239,7147,829210,2
2013-08-29 06:00:00,"ddqma9ku89b00",35550662,5030,70627,3982
2013-08-29 06:00:00,"g5wp6qf3uu12p",51172685,4,7779,54
2013-08-29 06:00:00,"gf9x09u2f9xwn",18092800,18408,748321,2
2013-08-29 06:00:00,"kts18nwzj82hk",5129991,37834,820,712
2013-08-29 06:00:00,"r15qdw8rj30dz",9072114,23,369988,223715
2013-08-29 06:00:00,"rn7hbx3xgbv0z",16099472,91882,223680,85268
2013-08-29 06:00:00,"sfsg35rcc3zhf",47511809,9404,2232867,8464
2013-08-29 06:00:00,"tff6bbwan4jqq",72633899,2,614,606
2013-08-29 06:00:00,"wmrpbrd8mm88a",57380677,2,487,292
2013-08-29 07:00:00,"0g949bwd9dd6s",19664625,61,814716,688766
2013-08-29 07:00:00,"1zs83zmz44520",11075913,55758,121507,113163
2013-08-29 07:00:00,"72g46f0rypu1v",26174063,56241,10556,4244
2013-08-29 07:00:00,"7gpq48pasy99h",15248260,1,440,170
2013-08-29 07:00:00,"8ahn83nwdmgnk",187765,1376,714,625
2013-08-29 07:00:00,"93n4fsz4m9vfp",12035750,2499,489882,10516
2013-08-29 07:00:00,"9y7u0xn6swrnj",13478088,6,554053,9760
2013-08-29 07:00:00,"b1um5awusr3bk",17966450,1327,378439,19614
2013-08-29 07:00:00,"btyy6mn9fgmm5",59295488,0,10434,10434
2013-08-29 07:00:00,"c9f4g1t9cz5bv",75312473,704531,2334788,13092
2013-08-29 07:00:00,"cjrrg729xjxs0",18517054,11684,852089,23
2013-08-29 07:00:00,"ddqma9ku89b00",27702056,7562,68929,5094
2013-08-29 07:00:00,"g5wp6qf3uu12p",53910473,4,7779,62
2013-08-29 07:00:00,"gf9x09u2f9xwn",18749691,24734,775695,23
2013-08-29 07:00:00,"kts18nwzj82hk",3761429,47310,747,689
2013-08-29 07:00:00,"r15qdw8rj30dz",8200481,160,334327,200553
2013-08-29 07:00:00,"rn7hbx3xgbv0z",18098456,108137,248523,96182
2013-08-29 07:00:00,"sfsg35rcc3zhf",48836633,11149,2273751,13510
2013-08-29 07:00:00,"tff6bbwan4jqq",76041196,4,611,599
2013-08-29 07:00:00,"wmrpbrd8mm88a",56954036,4,459,283
2013-08-29 08:00:00,"0g949bwd9dd6s",21424109,119,887559,755307
2013-08-29 08:00:00,"1zs83zmz44520",12171103,61220,134846,120988
2013-08-29 08:00:00,"72g46f0rypu1v",29447453,91299,11903,4669
2013-08-29 08:00:00,"7gpq48pasy99h",15300672,0,434,159
2013-08-29 08:00:00,"8ahn83nwdmgnk",186277,1496,708,653
2013-08-29 08:00:00,"93n4fsz4m9vfp",12703111,2645,520968,8161
2013-08-29 08:00:00,"9y7u0xn6swrnj",13865629,3,569753,7330
2013-08-29 08:00:00,"b1um5awusr3bk",16910913,880,319819,16811
2013-08-29 08:00:00,"btyy6mn9fgmm5",66320912,0,11669,11669
2013-08-29 08:00:00,"c9f4g1t9cz5bv",64844618,651400,2110129,10610
2013-08-29 08:00:00,"cjrrg729xjxs0",19308811,14697,889465,44
2013-08-29 08:00:00,"ddqma9ku89b00",32940889,20235,71472,5381
2013-08-29 08:00:00,"g5wp6qf3uu12p",56841879,0,7778,55
2013-08-29 08:00:00,"gf9x09u2f9xwn",19617760,40056,811706,44
2013-08-29 08:00:00,"kts18nwzj82hk",4040117,46451,909,823
2013-08-29 08:00:00,"r15qdw8rj30dz",8842613,283,360531,219852
2013-08-29 08:00:00,"rn7hbx3xgbv0z",19603344,113338,270287,102523
2013-08-29 08:00:00,"sfsg35rcc3zhf",44383100,11014,2057333,10693
2013-08-29 08:00:00,"tff6bbwan4jqq",78135952,0,601,594
2013-08-29 08:00:00,"wmrpbrd8mm88a",59501306,1,455,255
2013-08-29 09:00:00,"0g949bwd9dd6s",19298383,180,799422,676963
2013-08-29 09:00:00,"1zs83zmz44520",11130231,57212,123763,107770
2013-08-29 09:00:00,"72g46f0rypu1v",32327173,81083,13092,4896
2013-08-29 09:00:00,"7gpq48pasy99h",14836591,0,423,155
2013-08-29 09:00:00,"8ahn83nwdmgnk",7661189,750728,724,678
2013-08-29 09:00:00,"93n4fsz4m9vfp",11455738,2426,468391,6807
2013-08-29 09:00:00,"9y7u0xn6swrnj",13399183,12,551251,6081
2013-08-29 09:00:00,"b1um5awusr3bk",14245741,1720,272248,13779
2013-08-29 09:00:00,"btyy6mn9fgmm5",61611313,0,10841,10841
2013-08-29 09:00:00,"c9f4g1t9cz5bv",55105089,557413,1814957,8817
2013-08-29 09:00:00,"cjrrg729xjxs0",19971692,13151,921307,5
2013-08-29 09:00:00,"ddqma9ku89b00",36995636,22781,69156,5031
2013-08-29 09:00:00,"g5wp6qf3uu12p",60399314,1,7782,65
2013-08-29 09:00:00,"gf9x09u2f9xwn",20476800,43710,847560,5
2013-08-29 09:00:00,"kts18nwzj82hk",3680686,84697,872,778
2013-08-29 09:00:00,"r15qdw8rj30dz",7992277,407,325882,197577
2013-08-29 09:00:00,"rn7hbx3xgbv0z",18371072,106767,253077,95359
2013-08-29 09:00:00,"sfsg35rcc3zhf",37350306,7585,1764090,8835
2013-08-29 09:00:00,"tff6bbwan4jqq",83480422,16,600,591
2013-08-29 09:00:00,"wmrpbrd8mm88a",59790356,4,431,263
2013-08-29 10:00:00,"0g949bwd9dd6s",20264611,168,839419,703903
2013-08-29 10:00:00,"1zs83zmz44520",12354247,61459,138170,118629
2013-08-29 10:00:00,"72g46f0rypu1v",32752620,84105,13277,5120
2013-08-29 10:00:00,"7gpq48pasy99h",15009553,0,437,171
2013-08-29 10:00:00,"8ahn83nwdmgnk",194229,1219,730,676
2013-08-29 10:00:00,"93n4fsz4m9vfp",12939388,2311,528993,8023
2013-08-29 10:00:00,"9y7u0xn6swrnj",14397819,4,592147,7114
2013-08-29 10:00:00,"b1um5awusr3bk",15209326,1694,291513,16312
2013-08-29 10:00:00,"btyy6mn9fgmm5",73420228,0,12916,12916
2013-08-29 10:00:00,"c9f4g1t9cz5bv",60711048,597364,2036773,10242
2013-08-29 10:00:00,"cjrrg729xjxs0",20968524,14620,969051,2
2013-08-29 10:00:00,"ddqma9ku89b00",38302436,23847,73261,5480
2013-08-29 10:00:00,"g5wp6qf3uu12p",64348241,1,7776,52
2013-08-29 10:00:00,"gf9x09u2f9xwn",21565081,43555,892864,2
2013-08-29 10:00:00,"kts18nwzj82hk",3241620,50579,832,756
2013-08-29 10:00:00,"r15qdw8rj30dz",8510115,419,347041,202101
2013-08-29 10:00:00,"rn7hbx3xgbv0z",20044992,112007,279721,105673
2013-08-29 10:00:00,"sfsg35rcc3zhf",42183234,9372,1984520,10268
2013-08-29 10:00:00,"tff6bbwan4jqq",88652030,1,597,585
2013-08-29 10:00:00,"wmrpbrd8mm88a",58455504,1,394,239
2013-08-29 11:00:00,"0g949bwd9dd6s",18059969,75,748109,637738
2013-08-29 11:00:00,"1zs83zmz44520",11330335,57675,127076,107921
2013-08-29 11:00:00,"72g46f0rypu1v",34356775,68427,13940,4811
2013-08-29 11:00:00,"7gpq48pasy99h",15962408,0,428,162
2013-08-29 11:00:00,"8ahn83nwdmgnk",847907,67727,725,665
2013-08-29 11:00:00,"93n4fsz4m9vfp",12617292,2233,514663,6825
2013-08-29 11:00:00,"9y7u0xn6swrnj",13979393,2,575616,6208
2013-08-29 11:00:00,"b1um5awusr3bk",14706676,677,301999,14356
2013-08-29 11:00:00,"btyy6mn9fgmm5",70697592,0,12441,12441
2013-08-29 11:00:00,"c9f4g1t9cz5bv",58574517,585075,1919081,9085
2013-08-29 11:00:00,"cjrrg729xjxs0",22123482,8449,1023248,49
2013-08-29 11:00:00,"ddqma9ku89b00",40667302,15100,75446,4834
2013-08-29 11:00:00,"g5wp6qf3uu12p",67419973,1,7776,57
