"TS","WAIT_CLASS","EVENT","READ_OR_WRITE","BLOCKING_SESSION","MACHINE","MODULE","IN_STAGE","SQL_ID","N"
"2013-09-01 03:35:00","System I/O","log file parallel write","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 03:16:00","System I/O","log file parallel write","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 03:17:00","System I/O","log file parallel write","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 03:09:00","System I/O","log file parallel write","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 03:20:00","Other","recovery area: computing obsolete files","READ","","db-server","backup","SQL EXEC","yuv76f69swjwf",1
"2013-09-01 03:21:00","Other","recovery area: computing obsolete files","READ","","db-server","backup","SQL EXEC","az7j0czdw8z7j",1
"2013-09-01 03:22:00","Other","recovery area: computing obsolete files","READ","","db-server","backup","SQL EXEC","yuv76f69swjwf",1
"2013-09-01 07:15:00","Network","SQL*Net message from dblink","WRITE","","db-server","EMPTY","SQL EXEC","djv71dr6mfgr4",1
"2013-09-01 03:55:00","Network","SQL*Net message from dblink","WRITE","","db-server","Module5","SQL EXEC","p3zrbvk6uz3zd",1
"2013-09-01 07:35:00","Other","Data Guard Broker Wait","READ","","db-server","EMPTY","NONE","",3
"2013-09-01 05:28:00","System I/O","control file single write","READ","","db-server","backup","PLSQL EXEC","",1
"2013-09-01 08:18:00","ON CPU","ON CPU","READ","","app1-host","Module4","SQL EXEC","mnyy6bt9fgmm5",4
"2013-09-01 06:19:00","ON CPU","ON CPU","READ","","app1-host","Module4","SQL EXEC","mnyy6bt9fgmm5",1
"2013-09-01 07:02:00","Other","null event","READ","","","EMPTY","NONE","",1
"2013-09-01 06:10:00","Other","null event","READ","","","EMPTY","NONE","",1
"2013-09-01 04:16:00","Other","null event","READ","","app4-host","Module6","CONNECTION","",1
"2013-09-01 07:21:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 07:20:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 07:08:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:49:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:44:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:41:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:36:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:22:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:21:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:07:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:05:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 06:03:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 05:47:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 05:46:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",6
"2013-09-01 05:34:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",12
"2013-09-01 05:30:00","Other","kksfbc child completion","READ","","app1-host","Module1","SOFT PARSE","vbr7dqxrcqr8u",117
"2013-09-01 08:25:00","User I/O","Disk file operations I/O","READ","","app1-host","Module2","SQL EXEC","t4p8b7vkb3h8r",2
"2013-09-01 08:25:00","User I/O","Disk file operations I/O","WRITE","","app1-host","Module2","SQL EXEC","vnf28bdzum2n7",1
"2013-09-01 08:03:00","User I/O","Disk file operations I/O","WRITE","","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 07:55:00","User I/O","Disk file operations I/O","READ","","app1-host","Module2","SQL EXEC","t4p8b7vkb3h8r",1
"2013-09-01 07:51:00","User I/O","Disk file operations I/O","READ","","app4-host","Module1","SQL EXEC","x98u39r76jtqs",1
"2013-09-01 07:50:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","1x4q6z0n6b1pk",2
"2013-09-01 07:44:00","User I/O","Disk file operations I/O","READ","","app1-host","Module2","SQL EXEC","t4p8b7vkb3h8r",2
"2013-09-01 07:44:00","User I/O","Disk file operations I/O","READ","","db-server","MMON_SLAVE","NONE","",1
"2013-09-01 07:39:00","User I/O","Disk file operations I/O","READ","","app4-host","Module1","SQL EXEC","x98u39r76jtqs",1
"2013-09-01 07:36:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","h6r96bsaj2h5g",1
"2013-09-01 07:36:00","User I/O","Disk file operations I/O","READ","","app4-host","Module1","SQL EXEC","fsnj5w5w71ct8",1
"2013-09-01 07:22:00","User I/O","Disk file operations I/O","READ","","app12-host","Module1","SQL EXEC","rsxx81820uxg1",1
"2013-09-01 07:13:00","ON CPU","ON CPU","WRITE","","app4-host","Module2","SQL EXEC","kxk5c11rfwqw9",1
"2013-09-01 06:58:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","vnzxcz3n5xzuw",1
"2013-09-01 06:58:00","User I/O","Disk file operations I/O","WRITE","","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 06:44:00","User I/O","Disk file operations I/O","WRITE","","app1-host","Module2","SQL EXEC","2rs50zsdwagjw",1
"2013-09-01 06:25:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","ry8z3g962wfwq",1
"2013-09-01 06:02:00","User I/O","Disk file operations I/O","WRITE","","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",1
"2013-09-01 05:42:00","User I/O","Disk file operations I/O","READ","","app1-host","Module2","SQL EXEC","t4p8b7vkb3h8r",1
"2013-09-01 05:35:00","User I/O","Disk file operations I/O","WRITE","","app1-host","Module1","SQL EXEC","yh3z0uqndjara",1
"2013-09-01 05:35:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","f04g672rypu1v",1
"2013-09-01 05:34:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","tp6j2sus7jxhp",1
"2013-09-01 05:31:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","vnzxcz3n5xzuw",1
"2013-09-01 05:24:00","User I/O","Disk file operations I/O","READ","","app4-host","Module1","SQL EXEC","14y2030fj1fmg",1
"2013-09-01 05:19:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","nw1s8ktzj82hk",1
"2013-09-01 05:18:00","User I/O","Disk file operations I/O","WRITE","","app4-host","Module2","SQL EXEC","kxk5c11rfwqw9",1
"2013-09-01 05:12:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","27sk1092pzt2c",1
"2013-09-01 05:02:00","User I/O","Disk file operations I/O","WRITE","","app1-host","Module2","SQL EXEC","zm8s31zz44520",1
"2013-09-01 04:47:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","9c0444zpptzzs",1
"2013-09-01 04:32:00","User I/O","Disk file operations I/O","READ","","app1-host","Module1","SQL EXEC","bfrcg0yz8q295",1
"2013-09-01 04:12:00","User I/O","Disk file operations I/O","READ","","app1-host","Module5","CONNECTION","zruh2dcusrcwa",1
"2013-09-01 04:05:00","User I/O","Disk file operations I/O","READ","","app4-host","Module6","CONNECTION","wysvffpf0b0u7",1
"2013-09-01 03:00:00","User I/O","Disk file operations I/O","READ","","app1-host","Module2","SQL EXEC","t4p8b7vkb3h8r",1
"2013-09-01 03:01:00","User I/O","Disk file operations I/O","READ","","app1-host","Module2","SQL EXEC","t4p8b7vkb3h8r",1
"2013-09-01 04:30:00","User I/O","Disk file operations I/O","WRITE","","app1-host","Module3","SQL EXEC","m748gcwtx7jrv",1
"2013-09-01 03:01:00","ON CPU","ON CPU","WRITE","","app1-host","Module1","SQL EXEC","1t4fgc99cz5bv",3
"2013-09-01 06:07:00","Configuration","enq: TX - allocate ITL entry","WRITE","4880:3743","app4-host","Module2","SQL EXEC","9t2nc7mu3udr8",1
"2013-09-01 06:07:00","Configuration","enq: TX - allocate ITL entry","WRITE","1908:40751","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 05:50:00","Configuration","enq: TX - allocate ITL entry","WRITE","8739:23491","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:19:00","Configuration","enq: TX - allocate ITL entry","WRITE","4080:52067","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:19:00","Configuration","enq: TX - allocate ITL entry","WRITE","10915:56897","app4-host","Module2","SQL EXEC","9t2nc7mu3udr8",1
"2013-09-01 04:19:00","Configuration","enq: TX - allocate ITL entry","WRITE","7311:63437","app1-host","Module1","SQL EXEC","ut0d7gv7v5dw7",1
"2013-09-01 04:19:00","Configuration","enq: TX - allocate ITL entry","WRITE","5108:10587","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:19:00","Configuration","enq: TX - allocate ITL entry","WRITE","5215:9643","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","2811:45207","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","7296:64491","app4-host","Module2","SQL EXEC","9t2nc7mu3udr8",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","5486:27691","app5-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","6058:58405","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","795:35045","app1-host","Module1","SQL EXEC","ut0d7gv7v5dw7",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","73:2369","app1-host","Module1","SQL EXEC","ut0d7gv7v5dw7",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","6975:51525","app4-host","Module2","SQL EXEC","9t2nc7mu3udr8",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","9800:17679","app4-host","Module2","SQL EXEC","9t2nc7mu3udr8",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","5842:40123","app4-host","Module2","SQL EXEC","9t2nc7mu3udr8",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","8051:58827","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",2
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","6228:26523","app4-host","Module2","SQL EXEC","9t2nc7mu3udr8",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","1268:15513","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",3
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","3978:6935","app4-host","Module2","SQL EXEC","9t2nc7mu3udr8",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","2340:9517","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","11738:50943","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 04:08:00","Configuration","enq: TX - allocate ITL entry","WRITE","7185:46327","app1-host","Module2","SQL EXEC","vd7v1n5ayrngy",1
"2013-09-01 08:42:00","Application","enq: TX - row lock contention","READ","6098:35547","app4-host","Module6","SQL EXEC","4gmcbux1gbkq1",1
"2013-09-01 08:38:00","Application","enq: TX - row lock contention","READ","9908:18449","app3-host","Module6","SQL EXEC","bqxt7js1x7jzx",1
"2013-09-01 08:38:00","Application","enq: TX - row lock contention","READ","3657:13577","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 08:38:00","Application","enq: TX - row lock contention","READ","1265:13479","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 08:40:00","Application","enq: TX - row lock contention","READ","3254:11289","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",3
"2013-09-01 08:40:00","Application","enq: TX - row lock contention","READ","8430:19441","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 08:19:00","Application","enq: TX - row lock contention","READ","8022:25857","app1-host","Module1","SQL EXEC","tu4g58du98bd0",1
"2013-09-01 08:06:00","Application","enq: TX - row lock contention","READ","11024:4001","app1-host","Module1","SQL EXEC","jsmr9jfcczj6h",12
"2013-09-01 08:06:00","Application","enq: TX - row lock contention","READ","9899:9687","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 08:00:00","Application","enq: TX - row lock contention","READ","11409:4869","app1-host","Module1","SQL EXEC","jsmr9jfcczj6h",2
"2013-09-01 07:47:00","Application","enq: TX - row lock contention","READ","5034:4463","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 07:47:00","Application","enq: TX - row lock contention","READ","8728:5443","app1-host","Module2","SQL EXEC","m35b0hv9dryyz",2
"2013-09-01 07:45:00","Application","enq: TX - row lock contention","READ","8409:1051","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 07:45:00","Application","enq: TX - row lock contention","READ","119:2251","app8-host","Module1","SQL EXEC","jsmr9jfcczj6h",9
"2013-09-01 07:20:00","Application","enq: TX - row lock contention","READ","9845:39421","app1-host","Module1","SQL EXEC","jsmr9jfcczj6h",5
"2013-09-01 07:13:00","Application","enq: TX - row lock contention","READ","9542:50651","app1-host","Module1","SQL EXEC","tu4g58du98bd0",1
"2013-09-01 07:11:00","Application","enq: TX - row lock contention","READ","11077:3087","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",6
"2013-09-01 07:07:00","Application","enq: TX - row lock contention","READ","4706:41275","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 07:07:00","Application","enq: TX - row lock contention","READ","11020:15493","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 07:04:00","Application","enq: TX - row lock contention","READ","6616:38139","app1-host","Module1","SQL EXEC","jsmr9jfcczj6h",9
"2013-09-01 07:00:00","Application","enq: TX - row lock contention","READ","10953:41035","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 06:50:00","Application","enq: TX - row lock contention","READ","4016:1895","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 06:47:00","Application","enq: TX - row lock contention","READ","10581:64843","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 06:42:00","Application","enq: TX - row lock contention","READ","3903:58135","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 06:42:00","Application","enq: TX - row lock contention","READ","2670:40191","app4-host","Module6","SQL EXEC","4gmcbux1gbkq1",1
"2013-09-01 06:42:00","Application","enq: TX - row lock contention","READ","6065:50785","app4-host","Module6","SQL EXEC","n9s4a29kvyzm2",1
"2013-09-01 06:42:00","Application","enq: TX - row lock contention","READ","7713:4707","app4-host","Module6","SQL EXEC","6z8q5u419wbqx",1
"2013-09-01 06:30:00","Application","enq: TX - row lock contention","READ","11327:20963","app1-host","Module1","SQL EXEC","jsmr9jfcczj6h",7
"2013-09-01 06:19:00","Application","enq: TX - row lock contention","READ","4816:18643","app7-host","Module6","SQL EXEC","mbjv1kpcabcs0",1
"2013-09-01 06:19:00","Application","enq: TX - row lock contention","READ","10277:12815","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 06:19:00","Application","enq: TX - row lock contention","READ","9514:39577","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 06:02:00","Application","enq: TX - row lock contention","READ","1183:21397","app7-host","Module6","SQL EXEC","6z8q5u419wbqx",1
"2013-09-01 05:52:00","Application","enq: TX - row lock contention","READ","11028:31699","app1-host","Module2","SQL EXEC","m35b0hv9dryyz",1
"2013-09-01 05:49:00","Application","enq: TX - row lock contention","READ","6474:33589","app1-host","Module1","SQL EXEC","tu4g58du98bd0",1
"2013-09-01 05:22:00","Application","enq: TX - row lock contention","READ","11661:10661","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 05:22:00","Application","enq: TX - row lock contention","READ","9170:34015","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 05:16:00","Application","enq: TX - row lock contention","READ","2430:41377","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 05:17:00","Application","enq: TX - row lock contention","READ","4915:28793","app12-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 05:17:00","Application","enq: TX - row lock contention","READ","11738:22037","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 05:17:00","Application","enq: TX - row lock contention","READ","815:63055","app4-host","Module6","SQL EXEC","snbv94st4ncch",1
"2013-09-01 05:02:00","Application","enq: TX - row lock contention","READ","1911:32045","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 05:02:00","Application","enq: TX - row lock contention","READ","2390:15101","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 05:02:00","Application","enq: TX - row lock contention","READ","4126:1819","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 04:54:00","Application","enq: TX - row lock contention","READ","1143:26455","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 04:55:00","Application","enq: TX - row lock contention","READ","3801:20997","app1-host","Module2","SQL EXEC","m35b0hv9dryyz",6
"2013-09-01 04:56:00","Application","enq: TX - row lock contention","READ","3801:20997","app1-host","Module2","SQL EXEC","m35b0hv9dryyz",1
"2013-09-01 04:51:00","Application","enq: TX - row lock contention","READ","2342:19707","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",6
"2013-09-01 04:39:00","Application","enq: TX - row lock contention","READ","4024:40609","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 04:34:00","Application","enq: TX - row lock contention","READ","4895:3501","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",2
"2013-09-01 04:31:00","Application","enq: TX - row lock contention","READ","9053:42053","app1-host","Module1","SQL EXEC","jsmr9jfcczj6h",2
"2013-09-01 04:26:00","Application","enq: TX - row lock contention","READ","4182:11085","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 04:12:00","Application","enq: TX - row lock contention","READ","2650:19637","app4-host","Module6","SQL EXEC","xm6zcgd5d25yy",1
"2013-09-01 04:12:00","Application","enq: TX - row lock contention","READ","806:37817","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:53:00","Application","enq: TX - row lock contention","READ","10183:41839","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",6
"2013-09-01 03:52:00","Application","enq: TX - row lock contention","READ","10183:41839","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",6
"2013-09-01 03:40:00","Application","enq: TX - row lock contention","READ","1142:56639","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",5
"2013-09-01 03:41:00","Application","enq: TX - row lock contention","READ","3080:59551","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",2
"2013-09-01 03:30:00","Application","enq: TX - row lock contention","READ","11406:63755","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",2
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","8750:53117","app7-host","Module6","SQL EXEC","n5za4jt3cnk9j",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","6205:10199","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","7200:51353","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:32:00","Application","enq: TX - row lock contention","READ","5915:59533","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","11771:57921","app4-host","Module6","SQL EXEC","n5za4jt3cnk9j",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","6934:23065","app4-host","Module6","SQL EXEC","bqxt7js1x7jzx",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","10648:21485","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","5331:23003","app4-host","Module6","SQL EXEC","6z8q5u419wbqx",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","412:48093","app7-host","Module6","SQL EXEC","mbjv1kpcabcs0",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","10996:4883","app7-host","Module6","SQL EXEC","ax41dm3wjtpfk",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","4667:53109","app4-host","Module6","SQL EXEC","hbf43yrqpv04n",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","10184:32739","app7-host","Module6","SQL EXEC","snbv94st4ncch",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","5049:30329","app7-host","Module6","SQL EXEC","6z8q5u419wbqx",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","11724:52185","app4-host","Module6","SQL EXEC","250p03rmmu205",1
"2013-09-01 03:22:00","Application","enq: TX - row lock contention","READ","7166:22817","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
"2013-09-01 03:17:00","Application","enq: TX - row lock contention","READ","4922:32067","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 03:12:00","Application","enq: TX - row lock contention","READ","66:40751","app1-host","Module1","SQL EXEC","tu4g58du98bd0",1
"2013-09-01 03:07:00","Application","enq: TX - row lock contention","READ","5610:3017","app4-host","Module2","SQL EXEC","w7qx2ma6vxt13",1
"2013-09-01 03:01:00","Application","enq: TX - row lock contention","WRITE","5074:60961","app1-host","Module2","SQL EXEC","m35b0hv9dryyz",6
"2013-09-01 03:02:00","Application","enq: TX - row lock contention","WRITE","5074:60961","app1-host","Module2","SQL EXEC","m35b0hv9dryyz",6
"2013-09-01 08:20:00","User I/O","db file scattered read","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",5
"2013-09-01 08:21:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",3
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","ry8z3g962wfwq",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","m5g9fx3p0zs7b",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app12-host","Module1","SQL EXEC","tadvab6d4sqcu",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","psh9br0ryjb2p",1
"2013-09-01 07:40:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","15d7bkp453xvk",1
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","jbhzd440cbj3w",1
"2013-09-01 07:38:00","User I/O","db file scattered read","READ","","app4-host","Module1","SQL EXEC","9ux90gf2f9xwn",2
"2013-09-01 07:38:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","xqvf85qxzynyw",1
"2013-09-01 07:38:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",3
"2013-09-01 07:38:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","r4v6gt9m7afd7",1
"2013-09-01 07:38:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","7dzdduddwu577",1
"2013-09-01 07:38:00","User I/O","db file scattered read","READ","","app1-host","Module2","SQL EXEC","h9nd0r6xa232q",1
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","f04g672rypu1v",1
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","tkkjbtvswgjc3",2
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","fn6bfbphn47kd",1
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","m9txdyymd8bc5",2
"2013-09-01 07:37:00","User I/O","db file scattered read","WRITE","","app1-host","Module1","SQL EXEC","yh3z0uqndjara",1
"2013-09-01 07:37:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","pcw1f49cfd1rk",1
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","3nnh88awdmgnk",1
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","tkkjbtvswgjc3",1
"2013-09-01 07:36:00","User I/O","db file scattered read","READ","","app1-host","Module1","SQL EXEC","r6s6bb38ys13x",1
"2013-09-01 05:19:00","User I/O","db file scattered read","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",3
"2013-09-01 05:18:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","865j51safbbcm",1
"2013-09-01 08:51:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",7
"2013-09-01 08:52:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",2
"2013-09-01 07:18:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",2
"2013-09-01 04:43:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",6
"2013-09-01 04:33:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",5
"2013-09-01 03:55:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",6
"2013-09-01 05:20:00","ON CPU","ON CPU","READ","","app4-host","Module6","NONE","p4qn6asmyrgxu",1
"2013-09-01 07:50:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","uhxa4t8mkyvqv",1
"2013-09-01 07:41:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","tsdj5h9b8nvx6",1
"2013-09-01 08:00:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","tkkjbtvswgjc3",1
"2013-09-01 07:39:00","User I/O","db file parallel read","READ","","app1-host","Module1","SQL EXEC","vbr7dqxrcqr8u",2
"2013-09-01 08:49:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 05:16:00","ON CPU","ON CPU","READ","","db-server","EMPTY","NONE","",1
"2013-09-01 07:29:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",2
"2013-09-01 07:27:00","Concurrency","cursor: mutex X","READ","2428:2213","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",1
"2013-09-01 07:26:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jpqp06u68cwbt",4
